"","Record_id","Paper_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","Va","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Excluded_during_data_extraction","Changes_after_second_screening","Final_comments","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","missingSocial_h2","missingVP","missingVIGE","missingMean","missingVA","missingIdRecords"
"184","173","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,1948,1948,73,100,100,3,"first dorsal length at r1","morphology","no",1.37,"no",0.31,NA,"yes","yes",7,"7.19","0.007",NA,NA,0.48,0.21,NA,NA,NA,NA,NA,10.22,NA,NA,-0.41,NA,0,NA,6.93,0.68,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.70","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"185","174","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2007,2007,73,100,100,3,"first dorsal length at r2","morphology","no",1.54,"no",0.35,NA,"yes","yes",7,"9.45","0.14",NA,NA,0,0.014,NA,NA,NA,NA,NA,12.12,NA,NA,0.1,NA,0.03,NA,16.36,1.35,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.80","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"186","175","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2030,2030,73,100,100,3,"first dorsal length at r3","morphology","no",1.58,"no",0.41,NA,"yes","yes",7,"6.13","0.03",NA,NA,0.51,0.15,NA,NA,NA,NA,NA,11.41,NA,NA,0.53,NA,0.23,NA,28.43,2.49,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.60","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"187","176","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2010,2010,73,100,100,3,"second dorsal at r2","morphology","no",1.44,"no",0.22,NA,"yes","yes",7,"1.31","0.003",NA,NA,0,0,NA,NA,NA,NA,NA,4.58,NA,NA,0.43,NA,0.03,NA,3.46,0.76,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.33","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"188","177","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2035,2035,73,100,100,3,"second dorsal at r3","morphology","no",1.55,"no",0.31,NA,"yes","yes",7,"1.13","0.05",NA,NA,0.03,0.09,NA,NA,NA,NA,NA,6.24,NA,NA,0.26,NA,0.03,NA,13.84,2.22,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.17","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"189","178","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,1948,1948,73,100,100,3,"third dorsal at r1","morphology","no",1.49,"no",0.22,NA,"yes","yes",7,"2.21","0.00023",NA,NA,0,0.05,NA,NA,NA,NA,NA,4.67,NA,NA,0.98,NA,0.023,NA,3.24,0.52,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.52","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"190","179","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2010,2010,73,100,100,3,"third dorsal at r2","morphology","no",1.61,"no",0.23,NA,"yes","yes",7,"1.4","0.004",NA,NA,0.09,0,NA,NA,NA,NA,NA,4.89,NA,NA,0.46,NA,0.03,NA,4.62,0.94,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.33","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"191","180","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2038,2038,73,100,100,3,"third dorsal at r3","morphology","no",1.77,"no",0.32,NA,"yes","yes",7,"1.76","0.03",NA,NA,0,0,NA,NA,NA,NA,NA,6.73,NA,NA,0.22,NA,0.05,NA,15.59,2.31,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank h2 from model without IGEs = 0.31","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"192","181","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,1945,1945,73,100,100,3,"caudal fin length at r1","morphology","no",2.34,"no",0.2,NA,"yes","yes",7,"3.3","0",NA,NA,0,0.21,NA,NA,NA,NA,NA,3.38,NA,NA,NA,NA,0.002,NA,15.59,0.55,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.38","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"193","182","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2010,2010,73,100,100,3,"caudal fin length at r2","morphology","no",2.42,"no",0.29,NA,"yes","yes",7,"3.36","0.001",NA,NA,0,0,NA,NA,NA,NA,NA,7.84,NA,NA,0.79,NA,0.004,NA,5.69,0.73,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.55","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"194","183","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2038,2038,73,100,100,3,"caudal fin length at r3","morphology","no",2.8,"no",0.34,NA,"yes","yes",7,"4.29","0.013",NA,NA,0,0.15,NA,NA,NA,NA,NA,10.95,NA,NA,-0.21,NA,0.05,NA,10.95,0.7,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.41","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"195","184","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2062,2062,73,100,100,3,"first dorsal erosion","morphology","no",23.09,"no",15.2,NA,"yes","yes",7,"176.95","0.07",NA,NA,0.88,20.9,NA,NA,NA,NA,NA,213.7,NA,NA,0.51,NA,1.79,NA,276,1.29,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.83","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"196","185","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2061,2061,73,100,100,3,"second dorsal erosion","morphology","no",14.32,"no",14.32,NA,"yes","yes",7,"16.44","0.19",NA,NA,0,20.26,NA,NA,NA,NA,NA,84.14,NA,NA,0.3,NA,0.54,NA,114.9,1.37,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.17","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"197","186","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2060,2060,73,100,100,3,"third dorsal erosion","morphology","no",10.39,"no",10.39,NA,"yes","yes",7,"0.09","0.03",NA,NA,0.71,6.05,NA,NA,NA,NA,NA,28.36,NA,NA,0.78,NA,0.04,NA,13.6,0.48,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank,  h2 from model without IGEs = 0.01","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"198","187","IGE0203","2009","Gadus morhua","fish","Tromso, Norway","semicaptive","experimental","both","juv",2100,2060,2060,73,100,100,3,"caudal erosion","morphology","no",13.34,"no",13.34,NA,"yes","yes",7,"3.54","0.05",NA,NA,4.71,8.1,NA,NA,NA,NA,NA,64.3,NA,NA,0.21,NA,0.09,NA,28.02,0.43,"Table 1 for means, T5-7 for variances","MM","V1=VARIANCE DUE TO COMMON REARING E
V2=variance of experimental tank
","FS","check # sires and dams (it's different for the complete pedigree), as well as # of IDs in pedigree and ID w records","no","checked pedigree, include info on pedigree for this study, not for the complete","V1=VARIANCE DUE TO COMMON REARING E, V2=variance of experimental tank.  h2 from model without IGEs = 0.06","non_transf",NA,"gaussian",NA,"yes","Gadus morhua","Tromso_NOR",8,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"199","188","IGE0294","2001-2004","Sus scrofa","mammals","Smithfield Premium Genetics Group (Roanoke Rapids, NC)","captive","experimental","F","ad",8004,4946,4946,NA,NA,2409,NA,"average daily weight","development","no",611,"no",46,NA,"no","no",13.7,"265","50",NA,NA,168,90,NA,NA,NA,NA,1224,NA,0.15,0.03,NA,NA,NA,NA,NA,NA,"Table 3","MM","v1= litter variance
v2 = pen variance

pen group size varied within a range of 12 to 16 (averaging 13.7)","DF","No fixed effect of partner? They include """"contemporary group"""" but I think that is """"farm-barn-batch""""; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","no","changed to Sus scrofa and development trait, added social h2, changed to no social fixed effect","v1= litter variance. v2 = pen variance","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Smithfield_US",14,"Revise",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"200","189","IGE0786","2009-2015","Sus scrofa","mammals","nucleus breeding farm in Korea","captive","experimental","both","ad",16383,14624,14624,NA,NA,NA,NA,"average daily gain","development","no",773,"no",87.1,NA,"no","yes",6.6,"2513","9",NA,NA,403,402,NA,NA,NA,NA,3875,6934,0.36,NA,0.38,NA,55,NA,3400,0.49,"Table 3","MM","v1= group variance
v2= litter variance
","FS","not sure if #of full sibs in group qualifies as trait of social env; AST comment: change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset","no","changed to Sus scrofa and development trait, changed social fixed effect to NO","v1= group variance, v2= litter variance","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Farm_KOR",58,"Revise",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"201","190","IGE0494","2008-2013","Sus scrofa","mammals","IRTA experimental facilities (Spain)","captive","experimental","both","juv",5013,663,663,883,2914,NA,NA,"average daily gain","development","no",837.9,"no",96.42,NA,"no","yes",12,"0.38","0.004",NA,NA,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.39,NA,-0.018,NA,0.43,0.54,"Table 3, model AM- IGE","MM","v1= pen environmental variance
","AST","change to Sus scrofa for consistency; consider calling the trait development for consistency throughout the dataset; I am not sure if 57 actually refers to # families; despite not knowing the exact mean group size, they say it ranged from 10 to 14, so we could consider using this information if the authors do not provide exact values after email contact; I cannot figure out why fixed eff of partner trait was set to yes","no","changed to Sus scrofa and development trait, group size  changed from NA to 10+14/2=12, social fixed effect changed to no, changed #family to NA","v1= pen environmental variance, group size estimated as 10+14/2=12, h2 from model without IGEs = 0.47","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","Irta_ESP",34,"Revise",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
