"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","direct_social","dat3A_var","dat3A_var_l","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0920","144",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"muscle depth","morphology","no",57.6,"no",NA,NA,"no","yes",8.5,0.027,NA,0.66,0.85,NA,NA,NA,NA,NA,23.13,32.17,NA,NA,0.33,NA,0.14,NA,10.35,0.32,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",32.17,57.6,NA,NA,NA,2008,NA,32.17,0.00083929126515387,0.00083929126515387,0.207646875971402,0.207646875971402,0.001,7.12809180982251e-05,NA,"V_a",6.68,1.89911798754855,9.54909571461196,297,"Sus scrofa"
"IGE0920","144",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"muscle depth","morphology","no",57.6,"no",NA,NA,"no","yes",8.5,0.027,NA,0.66,0.85,NA,NA,NA,NA,NA,23.13,32.17,NA,NA,0.33,NA,0.14,NA,10.35,0.32,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",32.17,57.6,NA,NA,NA,2008,NA,32.17,0.00083929126515387,0.00083929126515387,0.207646875971402,0.207646875971402,0.001,7.12809180982251e-05,NA,"V_ige_2",0.027,-3.61191841297781,9.54909571461196,298,"Sus scrofa"
"IGE0920","145",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,4342,4342,397,580,NA,3,"feed intake","metabolism & physiology","no",2141,"no",NA,NA,"no","yes",8.5,596,NA,28909,2620,NA,NA,NA,NA,NA,37080,98535,NA,NA,0.38,NA,1215,NA,68687,0.7,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",98535,2141,NA,NA,NA,2008,NA,98535,0.00604861216826508,0.00604861216826508,0.172020094382707,0.172020094382707,0.006,0.000230467849734962,NA,"V_a",16950,9.7380231128086,8.37609035043824,299,"Sus scrofa"
"IGE0920","145",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,4342,4342,397,580,NA,3,"feed intake","metabolism & physiology","no",2141,"no",NA,NA,"no","yes",8.5,596,NA,28909,2620,NA,NA,NA,NA,NA,37080,98535,NA,NA,0.38,NA,1215,NA,68687,0.7,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",98535,2141,NA,NA,NA,2008,NA,98535,0.00604861216826508,0.00604861216826508,0.172020094382707,0.172020094382707,0.006,0.000230467849734962,NA,"V_ige_2",596,6.39024066706535,8.37609035043824,300,"Sus scrofa"
"IGE0920","146",NA,"Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,13168,13168,NA,NA,NA,NA,"growth rate","development","no",NA,"no",NA,NA,"no","yes",10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,7012,NA,NA,NA,NA,-21,NA,3294,0.47,"pg 1566 (Model structure same as 3)","FS","Additional data: we
used independent data on 13,168 individuals of a different
population descending from the same genetic
lines, collected on a different farm, to obtain an independent
estimate of the genetic parameters.
(p 1563). Info on pedigree are missing but I reported the estimates, we may be able to use them. ","MM","MM: I feel we wont be able to use this data without info on #ids and trait means, and so on... plus, it might have been used in another study? but good to have it collected
",NA,"non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Accept",7012,NA,NA,NA,NA,2008,NA,7012,0.00584711922418711,0.00584711922418711,0.188106103822019,0.188106103822019,0.006,7.59589821496392e-05,NA,"V_a",1319,7.18462915271731,9.48554492291685,301,"Sus scrofa"
"IGE0920","146",NA,"Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,13168,13168,NA,NA,NA,NA,"growth rate","development","no",NA,"no",NA,NA,"no","yes",10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,7012,NA,NA,NA,NA,-21,NA,3294,0.47,"pg 1566 (Model structure same as 3)","FS","Additional data: we
used independent data on 13,168 individuals of a different
population descending from the same genetic
lines, collected on a different farm, to obtain an independent
estimate of the genetic parameters.
(p 1563). Info on pedigree are missing but I reported the estimates, we may be able to use them. ","MM","MM: I feel we wont be able to use this data without info on #ids and trait means, and so on... plus, it might have been used in another study? but good to have it collected
",NA,"non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Accept",7012,NA,NA,NA,NA,2008,NA,7012,0.00584711922418711,0.00584711922418711,0.188106103822019,0.188106103822019,0.006,7.59589821496392e-05,NA,"V_ige_2",41,3.71357206670431,9.48554492291685,302,"Sus scrofa"
"IGE1023","23",NA,"Gallus gallus","birds","Hendrix Genetics","captive","experimental","F","ad",NA,6092,6092,NA,NA,NA,NA,"days from start of laying to death/end of experiment","survival","no",NA,"no",NA,"line W1","no","yes",4,104,NA,NA,799,NA,NA,NA,NA,NA,7980,NA,NA,NA,NA,NA,59,NA,1996,NA,"Table 6","AST","V other 1 = cage id","DF","Population = Hendrix Genetics white leghorns","population changed from NA to Hendrix Genetics","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","68","Accept",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,0.000164230579733946,NA,"V_a",705,6.55819780281227,8.71473171401505,303,"Gallus gallus"
"IGE1023","23",NA,"Gallus gallus","birds","Hendrix Genetics","captive","experimental","F","ad",NA,6092,6092,NA,NA,NA,NA,"days from start of laying to death/end of experiment","survival","no",NA,"no",NA,"line W1","no","yes",4,104,NA,NA,799,NA,NA,NA,NA,NA,7980,NA,NA,NA,NA,NA,59,NA,1996,NA,"Table 6","AST","V other 1 = cage id","DF","Population = Hendrix Genetics white leghorns","population changed from NA to Hendrix Genetics","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","68","Accept",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,0.000164230579733946,NA,"V_ige_2",104,4.64439089914137,8.71473171401505,304,"Gallus gallus"
"IGE1023","24",NA,"Gallus gallus","birds","Hendrix Genetics","captive","experimental","F","ad",NA,6852,6852,NA,NA,NA,NA,"days from start of laying to death/end of experiment","survival","no",NA,"no",NA,"line WB","no","yes",4,232,NA,NA,1191,NA,NA,NA,NA,NA,12675,NA,NA,NA,NA,NA,-162,NA,2521,NA,"Table 6","AST","V other 1 = cage id","DF","Population = Hendrix Genetics white leghorns","population changed from NA to Hendrix Genetics","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","69","Accept",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,0.00014600671630895,NA,"V_a",1404,7.24708058458576,8.83229585944401,305,"Gallus gallus"
"IGE1023","24",NA,"Gallus gallus","birds","Hendrix Genetics","captive","experimental","F","ad",NA,6852,6852,NA,NA,NA,NA,"days from start of laying to death/end of experiment","survival","no",NA,"no",NA,"line WB","no","yes",4,232,NA,NA,1191,NA,NA,NA,NA,NA,12675,NA,NA,NA,NA,NA,-162,NA,2521,NA,"Table 6","AST","V other 1 = cage id","DF","Population = Hendrix Genetics white leghorns","population changed from NA to Hendrix Genetics","non_transf",NA,"gaussian",NA,NA,"Gallus gallus","HendrixGenetics_NL","69","Accept",NA,NA,NA,NA,NA,2013,NA,NA,NA,NA,NA,NA,NA,0.00014600671630895,NA,"V_ige_2",232,5.44673737166631,8.83229585944401,306,"Gallus gallus"
"IGE1038","26","2017","Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,3276,3276,NA,NA,NA,NA,"average daily gain (ADG)","development","no",NA,"no",NA,NA,"no","yes",10,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5335.67,0.22,NA,0.23,NA,NA,NA,5587.34,0.22,"Table 1","AST","Large white pigs used; V other 1 = litter id, V other 2 = group id; age assumed to be adult because of focusing on 100kg marks; table 1 reports additive genetic variance, which presumably combines both direct and social, and then direct and social additive variances separately, which were the ones extracted; total phenotypic variance extracted as VP rather than phenotypic variance, which is unclear to me what it is but could be a combination of both litter and group effects which are not reported despite said to be included in the model","MM","MM: I dont get it, info is not in Table 1? let's talk per mail","All information extracted now, odd that I missed table 1 before","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Sichuan_CHN","70","Revise",27235.32,NA,NA,NA,NA,2019,5035.40909090909,27235.32,0.00180280606212815,0.00180280606212815,0.0406747561622188,0.22,0.002,0.000305530094714329,NA,"V_a",1107.79,7.0101223186581,8.09437844497296,307,"Sus scrofa"
"IGE1038","26","2017","Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,3276,3276,NA,NA,NA,NA,"average daily gain (ADG)","development","no",NA,"no",NA,NA,"no","yes",10,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5335.67,0.22,NA,0.23,NA,NA,NA,5587.34,0.22,"Table 1","AST","Large white pigs used; V other 1 = litter id, V other 2 = group id; age assumed to be adult because of focusing on 100kg marks; table 1 reports additive genetic variance, which presumably combines both direct and social, and then direct and social additive variances separately, which were the ones extracted; total phenotypic variance extracted as VP rather than phenotypic variance, which is unclear to me what it is but could be a combination of both litter and group effects which are not reported despite said to be included in the model","MM","MM: I dont get it, info is not in Table 1? let's talk per mail","All information extracted now, odd that I missed table 1 before","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Sichuan_CHN","70","Revise",27235.32,NA,NA,NA,NA,2019,5035.40909090909,27235.32,0.00180280606212815,0.00180280606212815,0.0406747561622188,0.22,0.002,0.000305530094714329,NA,"V_ige_2",49.1,3.89385903480047,8.09437844497296,308,"Sus scrofa"
"IGE1038","27","2017","Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,3276,3276,NA,NA,NA,NA,"days to 100 kg (D100)","development","no",NA,"no",NA,NA,"no","yes",10,8.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.4,0.4,NA,0.58,NA,NA,NA,103.59,0.46,"Table 1","AST","Large white pigs used; V other 1 = litter id, V other 2 = group id; age assumed to be adult because of focusing on 100kg marks; table 1 reports additive genetic variance, which presumably combines both direct and social, and then direct and social additive variances separately, which were the ones extracted; total phenotypic variance extracted as VP rather than phenotypic variance, which is unclear to me what it is but could be a combination of both litter and group effects which are not reported despite said to be included in the model","MM","MM: I dont get it, info is not in Table 1? let's talk per mail","All information extracted now, odd that I missed table 1 before","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Sichuan_CHN","70","Revise",2243.46,NA,NA,NA,NA,2019,531.575,2243.46,0.00372638692020361,0.00372638692020361,0.0947777094309682,0.4,0.004,0.000305530094714329,NA,"V_a",212.63,5.35955356601861,8.09437844497296,309,"Sus scrofa"
"IGE1038","27","2017","Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,3276,3276,NA,NA,NA,NA,"days to 100 kg (D100)","development","no",NA,"no",NA,NA,"no","yes",10,8.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,631.4,0.4,NA,0.58,NA,NA,NA,103.59,0.46,"Table 1","AST","Large white pigs used; V other 1 = litter id, V other 2 = group id; age assumed to be adult because of focusing on 100kg marks; table 1 reports additive genetic variance, which presumably combines both direct and social, and then direct and social additive variances separately, which were the ones extracted; total phenotypic variance extracted as VP rather than phenotypic variance, which is unclear to me what it is but could be a combination of both litter and group effects which are not reported despite said to be included in the model","MM","MM: I dont get it, info is not in Table 1? let's talk per mail","All information extracted now, odd that I missed table 1 before","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Sichuan_CHN","70","Revise",2243.46,NA,NA,NA,NA,2019,531.575,2243.46,0.00372638692020361,0.00372638692020361,0.0947777094309682,0.4,0.004,0.000305530094714329,NA,"V_ige_2",8.36,2.12345842709661,8.09437844497296,310,"Sus scrofa"
"IGE1038","28","2017","Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,3276,3276,NA,NA,NA,NA,"backfat thickness to 100kg (B100)","development","no",NA,"no",NA,NA,"no","yes",10,4.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.49,0.45,NA,0.15,NA,NA,NA,598.62,0.43,"Table 1","AST","Large white pigs used; V other 1 = litter id, V other 2 = group id; age assumed to be adult because of focusing on 100kg marks; table 1 reports additive genetic variance, which presumably combines both direct and social, and then direct and social additive variances separately, which were the ones extracted; total phenotypic variance extracted as VP rather than phenotypic variance, which is unclear to me what it is but could be a combination of both litter and group effects which are not reported despite said to be included in the model","MM","MM: I dont get it, info is not in Table 1? let's talk per mail","All information extracted now, odd that I missed table 1 before","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Sichuan_CHN","70","Revise",1387.33,NA,NA,NA,NA,2019,281.666666666667,1387.33,0.00351034000562231,0.00351034000562231,0.0913625453208681,0.45,0.004,0.000305530094714329,NA,"V_a",126.75,4.84221664247129,8.09437844497296,311,"Sus scrofa"
"IGE1038","28","2017","Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,3276,3276,NA,NA,NA,NA,"backfat thickness to 100kg (B100)","development","no",NA,"no",NA,NA,"no","yes",10,4.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.49,0.45,NA,0.15,NA,NA,NA,598.62,0.43,"Table 1","AST","Large white pigs used; V other 1 = litter id, V other 2 = group id; age assumed to be adult because of focusing on 100kg marks; table 1 reports additive genetic variance, which presumably combines both direct and social, and then direct and social additive variances separately, which were the ones extracted; total phenotypic variance extracted as VP rather than phenotypic variance, which is unclear to me what it is but could be a combination of both litter and group effects which are not reported despite said to be included in the model","MM","MM: I dont get it, info is not in Table 1? let's talk per mail","All information extracted now, odd that I missed table 1 before","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Sichuan_CHN","70","Revise",1387.33,NA,NA,NA,NA,2019,281.666666666667,1387.33,0.00351034000562231,0.00351034000562231,0.0913625453208681,0.45,0.004,0.000305530094714329,NA,"V_ige_2",4.87,1.5830939370945,8.09437844497296,312,"Sus scrofa"
"IGE1038","29","2017","Sus scrofa","mammals",NA,"captive","experimental","both","ad",NA,3276,3276,NA,NA,NA,NA,"average daily feed intake (ADFI)","development","no",NA,"no",NA,NA,"no","yes",10,109.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,38278.14,0.4,NA,0.35,NA,NA,NA,39423.18,0.58,"Table 1","AST","Large white pigs used; V other 1 = litter id, V other 2 = group id; age assumed to be adult because of focusing on 100kg marks; table 1 reports additive genetic variance, which presumably combines both direct and social, and then direct and social additive variances separately, which were the ones extracted; total phenotypic variance extracted as VP rather than phenotypic variance, which is unclear to me what it is but could be a combination of both litter and group effects which are not reported despite said to be included in the model","MM","MM: I dont get it, info is not in Table 1? let's talk per mail","All information extracted now, odd that I missed table 1 before","non_transf",NA,"gaussian",NA,NA,"Sus scrofa","Sichuan_CHN","70","Revise",68527.17,NA,NA,NA,NA,2019,35393.025,68527.17,0.00159192332034141,0.00159192332034141,0.206592655146856,0.4,0.002,0.000305530094714329,NA,"V_a",14157.21,9.55797931393568,8.09437844497296,313,"Sus scrofa"
