"Paper_id","Record_id","Year","Species_name","Taxon","Population","Population_type","Study_type","Sex","Age","N_id_pedigree","N_records","N_id_w_records","N_sires","N_dams","N_families","Depth_of_ped","Trait_name","Trait_category","Mean_standardized","Trait_mean","Variance_standardized","Trait_sd","Treatment_group","Fixed_eff_of_partner_trait","Other_fixed_eff","Mean_group_size","Va","V_ige","Vpe_foc","Vpe_soc","V_other_1","V_other_2","V_other_3","V_other_4","V_other_5","V_other_6","V_residual","Total_v_phen","H2","Social_h2","R_a_ige","R_pe_pe_soc","Cov_a_ige","Cov_pe_pe_soc","V_tbv","T2","Data_location","Screener_id","Notes","Second_screener_id","Second_screener_notes","Changes_after_second_screening","Data_transf","Trait_mean_transf","Trait_error_distrib","Estimates_scale_nongauss","Vp_group_formula","Species_name.2","Population2","Group_id","Second_screener_original_decision","Total_v_phen2","Trait_mean2","Reported_values_flag","Excluded_after_control","social_h2","Year_of_Publication","Total_v_phen_calc","Total_v_phen3","Social_h2_calc","Social_h2_2","H2_calc","H2_2","Social_h2_2_Zr","VZr","Social_h2_Zr","H2_2_Zr","direct_social","dat3C_I","dat_weights","Record_id_long","Species_name.2.phylo"
"IGE0858","196",NA,"Sus scrofa","mammals","Danish pig breeding program, DanAvl, Denmark","captive","experimental","F","ad",80464,45942,45942,1142,11369,NA,6,"average daily gain","development","no",977.3,"no",115.2,NA,"no","yes",11.7,2508.7,9.3,NA,NA,989.3,722.5,NA,NA,NA,NA,5877.6,NA,NA,NA,-0.222,NA,-34,NA,2795.2,0.273,"Table 3","MM","v1=group variance
v2= litter variance

authors report an analysis of sex-combined data
","AST","change to Sus scrofa for consistency; perhaps add Denmark to the population name; treatment/group should be set to NA; # id w records does not account for the missing values, which are accounted for in # records column, change accordingly; consider calling the trait development for consistency throughout the dataset","changed to Sus scrofa and development trait, added Denmark, treatment/group was set to NA; changed IDs w records to be the same as #records","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","DanAvl_DK","62","Revise",NA,977.3,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,2.17679966912645e-05,NA,NA,"I_ige",9.73704441481614e-06,10.7351350103412,180,"Sus scrofa"
"IGE0889","63",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6276,6276,6276,68,537,NA,5,"survival days","survival","no",352.3,"no",NA,"W1","no","yes",4,915,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,12847,NA,NA,0.18,NA,62,NA,50,0.19,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. They give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) MM 1) I get a trait mean = 355, 2) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","63","Revise",12847,352.3,NA,NA,NA,2008,NA,12847,0.0104304506888768,0.0104304506888768,0.0712228535844944,0.0712228535844944,0.01,0.000159413358839471,NA,0.071,"I_a",0.00737217791619389,8.74448811385292,181,"Gallus gallus"
"IGE0889","63",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6276,6276,6276,68,537,NA,5,"survival days","survival","no",352.3,"no",NA,"W1","no","yes",4,915,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,12847,NA,NA,0.18,NA,62,NA,50,0.19,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. They give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) MM 1) I get a trait mean = 355, 2) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","63","Revise",12847,352.3,NA,NA,NA,2008,NA,12847,0.0104304506888768,0.0104304506888768,0.0712228535844944,0.0712228535844944,0.01,0.000159413358839471,NA,0.071,"I_ige",0.00107964135603277,8.74448811385292,182,"Gallus gallus"
"IGE0889","64",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6916,6916,6916,68,537,NA,5,"survival days","survival","no",325.7,"no",NA,"WB","no","yes",4,1917,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,20111,NA,NA,-0.31,NA,-228,NA,55,0.15,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. Thy give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) 1) I get a trait mean = 326, 2) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","64","Revise",20111,325.7,NA,NA,NA,2008,NA,20111,0.0135746606334842,0.0135746606334842,0.095320968624136,0.095320968624136,0.014,0.000144654997830175,NA,0.096,"I_a",0.0180711834947218,8.84159284680318,183,"Gallus gallus"
"IGE0889","64",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",6916,6916,6916,68,537,NA,5,"survival days","survival","no",325.7,"no",NA,"WB","no","yes",4,1917,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,20111,NA,NA,-0.31,NA,-228,NA,55,0.15,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. Thy give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) 1) I get a trait mean = 326, 2) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","64","Revise",20111,325.7,NA,NA,NA,2008,NA,20111,0.0135746606334842,0.0135746606334842,0.095320968624136,0.095320968624136,0.014,0.000144654997830175,NA,0.096,"I_ige",0.00257351752428745,8.84159284680318,184,"Gallus gallus"
"IGE0889","65",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",3588,3588,3588,38,294,NA,5,"survival days","survival","no",373.4,"no",NA,"WF","no","yes",4,246,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,13999,NA,NA,0.11,NA,13,NA,30,0.06,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. They give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) MM: 1) 294 dams, 2) I get a trait mean = 373, 3) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed #dams to 294. Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","65","Revise",13999,373.4,NA,NA,NA,2008,NA,13999,0.00428602043003072,0.00428602043003072,0.0175726837631259,0.0175726837631259,0.004,0.000278940027894003,NA,0.018,"I_a",0.00176435706111475,8.18535022317869,185,"Gallus gallus"
"IGE0889","65",NA,"Gallus gallus","birds","Hendrix genetics","captive","experimental","F","ad",3588,3588,3588,38,294,NA,5,"survival days","survival","no",373.4,"no",NA,"WF","no","yes",4,246,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,13999,NA,NA,0.11,NA,13,NA,30,0.06,"Table 5","DF","I calculated overall trait means from the laying house values in Table 3. They give h2 from a different model (without IGEs) in Table 4 but I haven't included it as the est for VA comes from the model with IGEs reported in Table 5","MM","AST comment: population should be Hendrix Genetics so that IGE0654 use same terminology :) MM: 1) 294 dams, 2) I get a trait mean = 373, 3) r pe is not a true PE, right? It is the correlation between the residuals of the group members
","Changed Population to """"Hendrix genetics"""". Changed #dams to 294. Changed r PE-PE(S) to NA. Added NA for social heritability","non_transf",NA,"gaussian",NA,"yes","Gallus gallus","HendrixGenetics_NL","65","Revise",13999,373.4,NA,NA,NA,2008,NA,13999,0.00428602043003072,0.00428602043003072,0.0175726837631259,0.0175726837631259,0.004,0.000278940027894003,NA,0.018,"I_ige",0.000430330990515792,8.18535022317869,186,"Gallus gallus"
"IGE0920","142",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"growth rate","development","no",841,"no",NA,NA,"no","yes",8.5,1522,51,NA,1371,236,NA,NA,NA,NA,NA,3221,7324,NA,NA,0.2,NA,56,NA,5208,0.71,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; growth rate quant gen estimates are also reported for two treatments (restricted/ad libitum food) but I selected the model with all ids as per protocol; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",7324,841,NA,NA,NA,2008,NA,7324,0.00696340797378482,0.00696340797378482,0.207809939923539,0.207809939923539,0.007,7.12809180982251e-05,NA,0.211,"I_a",0.00215190285049365,9.54909571461196,187,"Sus scrofa"
"IGE0920","142",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"growth rate","development","no",841,"no",NA,NA,"no","yes",8.5,1522,51,NA,1371,236,NA,NA,NA,NA,NA,3221,7324,NA,NA,0.2,NA,56,NA,5208,0.71,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; growth rate quant gen estimates are also reported for two treatments (restricted/ad libitum food) but I selected the model with all ids as per protocol; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",7324,841,NA,NA,NA,2008,NA,7324,0.00696340797378482,0.00696340797378482,0.207809939923539,0.207809939923539,0.007,7.12809180982251e-05,NA,0.211,"I_ige",7.21071257392748e-05,9.54909571461196,188,"Sus scrofa"
"IGE0920","143",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"back fat thickness","morphology","no",16.9,"no",NA,NA,"no","yes",8.5,2.75,0.009,NA,0.38,0.16,NA,NA,NA,NA,NA,4.36,7.79,NA,NA,-0.02,NA,-0.003,NA,3.19,0.41,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",7.79,16.9,NA,NA,NA,2008,NA,7.79,0.00115532734274711,0.00115532734274711,0.353016688061617,0.353016688061617,0.001,7.12809180982251e-05,NA,0.369,"I_a",0.00962851440775883,9.54909571461196,189,"Sus scrofa"
"IGE0920","143",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"back fat thickness","morphology","no",16.9,"no",NA,NA,"no","yes",8.5,2.75,0.009,NA,0.38,0.16,NA,NA,NA,NA,NA,4.36,7.79,NA,NA,-0.02,NA,-0.003,NA,3.19,0.41,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",7.79,16.9,NA,NA,NA,2008,NA,7.79,0.00115532734274711,0.00115532734274711,0.353016688061617,0.353016688061617,0.001,7.12809180982251e-05,NA,0.369,"I_ige",3.15115016981198e-05,9.54909571461196,190,"Sus scrofa"
"IGE0920","144",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"muscle depth","morphology","no",57.6,"no",NA,NA,"no","yes",8.5,6.68,0.027,NA,0.66,0.85,NA,NA,NA,NA,NA,23.13,32.17,NA,NA,0.33,NA,0.14,NA,10.35,0.32,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",32.17,57.6,NA,NA,NA,2008,NA,32.17,0.00083929126515387,0.00083929126515387,0.207646875971402,0.207646875971402,0.001,7.12809180982251e-05,NA,0.211,"I_a",0.00201340663580247,9.54909571461196,191,"Sus scrofa"
"IGE0920","144",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,14032,14032,397,580,NA,3,"muscle depth","morphology","no",57.6,"no",NA,NA,"no","yes",8.5,6.68,0.027,NA,0.66,0.85,NA,NA,NA,NA,NA,23.13,32.17,NA,NA,0.33,NA,0.14,NA,10.35,0.32,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",32.17,57.6,NA,NA,NA,2008,NA,32.17,0.00083929126515387,0.00083929126515387,0.207646875971402,0.207646875971402,0.001,7.12809180982251e-05,NA,0.211,"I_ige",8.13802083333333e-06,9.54909571461196,192,"Sus scrofa"
"IGE0920","145",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,4342,4342,397,580,NA,3,"feed intake","metabolism & physiology","no",2141,"no",NA,NA,"no","yes",8.5,16950,596,NA,28909,2620,NA,NA,NA,NA,NA,37080,98535,NA,NA,0.38,NA,1215,NA,68687,0.7,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",98535,2141,NA,NA,NA,2008,NA,98535,0.00604861216826508,0.00604861216826508,0.172020094382707,0.172020094382707,0.006,0.000230467849734962,NA,0.174,"I_a",0.003697739971871,8.37609035043824,193,"Sus scrofa"
"IGE0920","145",NA,"Sus scrofa","mammals","Institute for Pig Genetics, Beilen, The Netherlands","captive","experimental","both","ad",19674,4342,4342,397,580,NA,3,"feed intake","metabolism & physiology","no",2141,"no",NA,NA,"no","yes",8.5,16950,596,NA,28909,2620,NA,NA,NA,NA,NA,37080,98535,NA,NA,0.38,NA,1215,NA,68687,0.7,"Table 5 (Model 3)","FS","8.5 mean group size used in analyses; V other 1 is litter, there is no PE for focal (can this be interpreted as that?); heritability is estimated from model with no social effects (Model 1)","MM","MM: 1) yes, I think there are no PE for focal, 2) I wouldn't include h2 from the non-social model, 3) I would replace the group size for 8.5 instead of the range
","changed mean group size, h2 set to NA","non_transf",NA,"gaussian",NA,"yes","Sus scrofa","PigGenetics_NL","66","Revise",98535,2141,NA,NA,NA,2008,NA,98535,0.00604861216826508,0.00604861216826508,0.172020094382707,0.172020094382707,0.006,0.000230467849734962,NA,0.174,"I_ige",0.000130020827329505,8.37609035043824,194,"Sus scrofa"
